Date,Price,Open,High,Low,Vol. ('000),Change %
08/17/2015,257.10,257.10,259.90,252.90,47.88,0.00%
08/16/2015,257.10,260.50,261.90,254.60,69.04,-1.31%
08/15/2015,260.50,265.00,266.50,259.40,38.91,-1.70%
08/14/2015,265.00,263.40,267.20,260.20,52.33,0.60%
08/13/2015,263.40,267.70,268.40,261.30,56.49,-1.58%
8/12/2015,267.70,269.00,271.50,263.70,56.73,-0.51%
8/11/2015,269.00,263.30,269.90,261.40,51.36,2.18%
8/10/2015,263.30,263.90,266.60,260.50,48.57,-0.22%
8/9/2015,263.90,258.60,266.80,258.60,57.48,2.04%
8/8/2015,258.60,277.90,278.90,257.40,82.54,-6.94%
8/7/2015,277.90,278.00,279.60,274.30,42.81,-0.04%
8/6/2015,278.00,281.70,282.00,276.50,33.26,-1.32%
8/5/2015,281.70,284.30,285.50,280.50,38.29,-0.91%
8/4/2015,284.30,281.60,285.70,279.60,44.84,0.97%
8/3/2015,281.60,281.40,285.00,278.90,45.89,0.08%
8/2/2015,281.40,280.50,282.50,275.90,35.67,0.32%
8/1/2015,280.50,283.70,284.50,276.30,39.43,-1.15%
07/31/2015,283.70,287.00,288.70,280.80,49.21,-1.15%
07/30/2015,287.00,288.40,289.90,284.90,44.79,-0.47%
07/29/2015,288.40,293.70,294.70,286.90,50.67,-1.81%
07/28/2015,293.70,293.00,296.70,291.70,49.07,0.24%
07/27/2015,293.00,291.80,295.80,285.40,69.71,0.42%
07/26/2015,291.80,288.70,293.30,286.80,30.99,1.05%
07/25/2015,288.70,288.40,291.20,284.70,41.65,0.13%
07/24/2015,288.40,275.50,289.80,274.30,74.36,4.66%
07/23/2015,275.50,276.50,277.90,274.50,35.66,-0.34%
07/22/2015,276.50,275.10,277.40,273.10,41.97,0.50%
07/21/2015,275.10,277.70,281.00,274.20,49.05,-0.93%
07/20/2015,277.70,273.20,278.90,271.80,46.6,1.65%
07/19/2015,273.20,274.00,277.10,271.90,30.2,-0.32%
07/18/2015,274.00,279.60,282.50,243.20,55.34,-1.99%
07/17/2015,279.60,276.60,280.80,271.20,62.12,1.10%
07/16/2015,276.60,283.40,290.80,273.30,121.32,-2.41%
07/15/2015,283.40,287.00,292.90,283.20,59.58,-1.23%
07/14/2015,287.00,290.40,297.00,285.20,60.62,-1.17%
07/13/2015,290.40,310.40,310.90,276.90,146.85,-6.47%
7/12/2015,310.40,292.00,315.90,291.30,120.7,6.33%
7/11/2015,292.00,283.60,298.80,282.30,46.49,2.94%
7/10/2015,283.60,269.10,297.90,266.90,117.17,5.38%
7/9/2015,269.10,268.60,272.30,265.10,48.39,0.19%
7/8/2015,268.60,266.20,273.60,263.20,45.29,0.91%
7/7/2015,266.20,269.10,271.30,263.20,41.61,-1.07%
7/6/2015,269.10,270.10,277.50,266.50,90.58,-0.39%
7/5/2015,270.10,260.50,274.10,257.60,48.45,3.68%
7/4/2015,260.50,255.40,261.10,253.40,32.95,2.02%
7/3/2015,255.40,254.90,256.70,252.40,36.58,0.20%
7/2/2015,254.90,257.60,261.30,253.10,45.01,-1.06%
7/1/2015,257.60,264.10,265.00,254.40,66.94,-2.46%
06/30/2015,264.10,257.00,268.70,255.40,116.53,2.78%
06/29/2015,257.00,248.90,257.50,248.00,92.64,3.25%
06/28/2015,248.90,250.70,251.60,246.60,39.89,-0.74%
06/27/2015,250.70,242.90,251.60,241.80,54.7,3.20%
06/26/2015,242.90,242.60,243.50,240.10,37.62,0.16%
06/25/2015,242.60,240.60,243.60,239.30,40.36,0.83%
06/24/2015,240.60,243.80,244.50,239.10,47.11,-1.31%
06/23/2015,243.80,247.50,247.70,242.30,38.43,-1.50%
06/22/2015,247.50,244.10,248.60,243.20,47.59,1.38%
06/21/2015,244.10,245.00,246.00,240.90,25.15,-0.36%
06/20/2015,245.00,244.10,246.60,238.70,51.28,0.35%
06/19/2015,244.10,248.40,250.80,243.60,84.7,-1.73%
06/18/2015,248.40,247.40,251.90,242.50,78.14,0.43%
06/17/2015,247.40,249.80,258.50,245.10,121.62,-0.98%
06/16/2015,249.80,237.00,254.10,235.70,122.47,5.41%
06/15/2015,237.00,233.80,238.60,233.30,63.47,1.39%
06/14/2015,233.80,232.50,235.50,232.10,32.9,0.55%
06/13/2015,232.50,230.50,233.10,229.00,38.01,0.88%
6/12/2015,230.50,229.90,231.60,229.30,40.75,0.25%
6/11/2015,229.90,228.80,230.60,228.50,38,0.48%
6/10/2015,228.80,229.60,230.40,227.80,41.64,-0.34%
6/9/2015,229.60,228.60,231.40,227.50,54.84,0.43%
6/8/2015,228.60,223.50,229.90,223.00,74.15,2.28%
6/7/2015,223.50,224.70,226.40,222.20,40.48,-0.57%
6/6/2015,224.70,225.30,225.80,223.50,22.47,-0.24%
6/5/2015,225.30,224.20,226.40,222.10,56.46,0.48%
6/4/2015,224.20,225.60,226.70,223.50,44.06,-0.61%
6/3/2015,225.60,225.70,227.90,223.70,54.35,-0.07%
6/2/2015,225.70,223.10,227.40,222.30,60.81,1.17%
6/1/2015,223.10,229.80,231.80,221.00,87.06,-2.92%
05/31/2015,229.80,233.20,234.00,229.10,39,-1.45%
05/30/2015,233.20,237.00,237.10,231.60,41.63,-1.61%
05/29/2015,237.00,237.30,237.90,235.10,38.92,-0.12%
05/28/2015,237.30,237.30,238.40,236.20,35.75,0.00%
05/27/2015,237.30,237.80,238.90,235.90,48.03,-0.23%
05/26/2015,237.80,237.40,239.00,235.60,37.08,0.18%
05/25/2015,237.40,241.00,241.80,235.80,26.39,-1.48%
05/24/2015,241.00,238.90,242.40,237.50,30.26,0.85%
05/23/2015,238.90,240.40,241.70,238.10,36.03,-0.59%
05/22/2015,240.40,235.40,242.00,234.60,74.11,2.12%
05/21/2015,235.40,234.00,236.60,233.60,42.94,0.61%
05/20/2015,234.00,232.00,235.20,231.50,49.69,0.84%
05/19/2015,232.00,232.60,234.50,231.30,40.94,-0.27%
05/18/2015,232.60,236.30,237.10,231.50,53.14,-1.55%
05/17/2015,236.30,236.20,237.80,235.40,28.43,0.03%
05/16/2015,236.20,237.20,237.80,234.60,27.05,-0.41%
05/15/2015,237.20,236.90,238.80,235.50,46.03,0.13%
05/14/2015,236.90,236.40,239.20,232.40,71.02,0.22%
05/13/2015,236.40,241.60,243.90,234.10,84.43,-2.15%
5/12/2015,241.60,241.80,243.00,239.20,40.08,-0.10%
5/11/2015,241.80,240.00,243.90,238.90,57.17,0.77%
5/10/2015,240.00,241.40,244.80,238.20,44,-0.60%
5/9/2015,241.40,243.70,247.90,238.50,62.79,-0.96%
5/8/2015,243.70,237.70,247.00,235.80,87.5,2.53%
5/7/2015,237.70,230.00,240.30,228.30,91.05,3.35%
5/6/2015,230.00,235.80,237.10,228.20,103.66,-2.46%
5/5/2015,235.80,239.00,239.60,231.80,77.87,-1.32%
5/4/2015,239.00,240.00,243.20,237.40,69.12,-0.43%
5/3/2015,240.00,235.30,243.60,233.80,55.72,1.98%
5/2/2015,235.30,233.20,236.40,231.70,37.08,0.91%
5/1/2015,233.20,235.80,239.40,232.40,60.14,-1.09%
04/30/2015,235.80,225.40,240.00,224.70,112.24,4.59%
04/29/2015,225.40,225.80,227.20,222.30,60.89,-0.17%
04/28/2015,225.80,229.00,229.90,222.00,65.97,-1.38%
04/27/2015,229.00,218.70,242.60,216.60,123.41,4.69%
04/26/2015,218.70,226.10,226.70,214.10,100.77,-3.29%
04/25/2015,226.10,231.10,232.30,223.10,43.78,-2.14%
04/24/2015,231.10,235.40,236.60,229.10,69.78,-1.83%
04/23/2015,235.40,233.80,236.10,232.60,42.45,0.69%
04/22/2015,233.80,233.70,238.40,231.80,77.56,0.02%
04/21/2015,233.70,224.20,235.30,223.30,68.35,4.23%
04/20/2015,224.20,223.00,226.70,221.60,44.87,0.55%
04/19/2015,223.00,223.40,226.90,222.00,35.5,-0.15%
04/18/2015,223.40,222.60,224.50,220.60,36.54,0.34%
04/17/2015,222.60,228.00,229.30,220.60,66.92,-2.36%
04/16/2015,228.00,223.00,229.50,222.90,84.89,2.25%
04/15/2015,223.00,218.00,223.60,217.10,77.23,2.28%
04/14/2015,218.00,223.60,224.70,214.30,115.19,-2.50%
04/13/2015,223.60,235.90,236.80,220.40,105.15,-5.20%
4/12/2015,235.90,236.50,237.50,232.30,33.03,-0.27%
4/11/2015,236.50,234.70,240.00,233.10,51.99,0.75%
4/10/2015,234.70,243.30,244.10,231.30,100.2,-3.53%
4/9/2015,243.30,244.60,246.20,237.60,69.19,-0.51%
4/8/2015,244.60,253.00,254.30,242.60,102.65,-3.32%
4/7/2015,253.00,255.00,255.60,250.10,44.79,-0.78%
4/6/2015,255.00,259.60,261.50,252.30,45.93,-1.80%
4/5/2015,259.60,252.90,260.30,250.60,43.83,2.67%
4/4/2015,252.90,254.50,255.20,250.30,30.72,-0.62%
4/3/2015,254.50,252.60,256.50,251.30,71.74,0.74%
4/2/2015,252.60,246.20,254.90,244.30,81.37,2.58%
4/1/2015,246.20,244.10,247.70,239.60,67.08,0.86%
03/31/2015,244.10,246.80,248.70,241.20,75.33,-1.07%
03/30/2015,246.80,242.10,248.80,236.60,85.33,1.95%
03/29/2015,242.10,252.00,252.80,238.90,77.54,-3.94%
03/28/2015,252.00,247.20,254.30,246.30,55.06,1.95%
03/27/2015,247.20,248.00,250.10,244.50,62.56,-0.33%
03/26/2015,248.00,246.40,254.70,243.50,89.47,0.67%
03/25/2015,246.40,246.70,249.20,234.80,131.44,-0.14%
03/24/2015,246.70,265.50,267.00,242.70,151.09,-7.06%
03/23/2015,265.50,268.60,271.00,259.40,81.45,-1.16%
03/22/2015,268.60,259.70,270.40,259.00,56.63,3.41%
03/21/2015,259.70,261.80,263.30,254.00,51.65,-0.79%
03/20/2015,261.80,260.90,264.70,257.90,52.83,0.33%
03/19/2015,260.90,255.90,264.80,247.00,180.69,1.96%
03/18/2015,255.90,285.40,285.60,248.20,206.74,-10.32%
03/17/2015,285.40,290.40,292.50,283.30,65.01,-1.73%
03/16/2015,290.40,284.90,294.00,284.80,66.34,1.94%
03/15/2015,284.90,281.60,286.40,280.40,39.46,1.16%
03/14/2015,281.60,287.20,288.40,279.30,75.72,-1.95%
03/13/2015,287.20,293.90,294.90,286.10,97.34,-2.26%
3/12/2015,293.90,295.60,297.00,290.80,107.32,-0.59%
3/11/2015,295.60,291.40,297.70,288.90,79.98,1.45%
3/10/2015,291.40,290.00,301.00,288.10,158.18,0.47%
3/9/2015,290.00,274.50,293.30,273.80,151.77,5.66%
3/8/2015,274.50,274.90,278.80,271.30,50.4,-0.15%
3/7/2015,274.90,272.60,278.30,269.40,60.72,0.86%
3/6/2015,272.60,275.20,278.00,269.00,98.8,-0.97%
3/5/2015,275.20,271.90,280.80,262.80,123.64,1.22%
3/4/2015,271.90,280.60,284.50,265.90,139,-3.11%
3/3/2015,280.60,273.80,287.10,266.10,164.82,2.52%
3/2/2015,273.80,257.90,274.80,256.10,81.09,6.13%
3/1/2015,257.90,254.10,260.60,244.80,51.33,1.53%
02/28/2015,254.10,253.50,255.40,248.70,39.41,0.23%
02/27/2015,253.50,236.50,258.70,235.70,167.81,7.16%
02/26/2015,236.50,237.30,238.20,233.50,50.87,-0.34%
02/25/2015,237.30,238.90,239.60,234.60,38.1,-0.65%
02/24/2015,238.90,238.80,240.30,235.50,45.03,0.03%
02/23/2015,238.80,235.70,240.10,231.30,62.67,1.31%
02/22/2015,235.70,244.40,246.50,232.70,75.7,-3.55%
02/21/2015,244.40,244.50,247.30,242.60,42.95,-0.04%
02/20/2015,244.50,241.90,247.80,238.80,83.59,1.07%
02/19/2015,241.90,235.20,244.10,234.90,66.05,2.86%
02/18/2015,235.20,243.20,245.50,231.70,99.66,-3.29%
02/17/2015,243.20,235.80,247.20,232.00,116.26,3.13%
02/16/2015,235.80,233.30,240.00,228.00,115.47,1.10%
02/15/2015,233.30,258.60,264.60,226.60,179.14,-9.81%
02/14/2015,258.60,236.20,261.30,235.40,133.8,9.51%
02/13/2015,236.20,221.80,241.60,220.60,112.25,6.48%
2/12/2015,221.80,218.80,223.00,217.30,50.11,1.35%
2/11/2015,218.80,219.70,223.50,217.30,71.73,-0.38%
2/10/2015,219.70,220.30,222.20,214.40,86.15,-0.30%
2/9/2015,220.30,223.70,225.00,215.70,91.69,-1.49%
2/8/2015,223.70,227.70,230.20,219.50,29.05,-1.76%
2/7/2015,227.70,223.00,231.00,222.40,39.76,2.12%
2/6/2015,223.00,216.50,226.20,215.60,52.52,2.97%
2/5/2015,216.50,226.60,229.90,214.40,40.64,-4.44%
2/4/2015,226.60,227.40,230.70,220.20,55.24,-0.36%
2/3/2015,227.40,238.90,247.50,223.90,63.08,-4.79%
2/2/2015,238.90,225.30,242.50,220.50,39.02,6.02%
2/1/2015,225.30,218.50,231.40,209.70,41.16,3.10%
01/31/2015,218.50,231.80,235.40,216.50,42.15,-5.75%
01/30/2015,231.80,234.00,244.80,227.20,48.23,-0.92%
01/29/2015,234.00,236.20,241.50,220.40,54.49,-0.92%
01/28/2015,236.20,263.30,267.70,228.10,63.77,-10.29%
01/27/2015,263.30,269.20,276.90,247.30,50.26,-2.20%
01/26/2015,269.20,252.10,310.90,251.50,105.71,6.78%
01/25/2015,252.10,248.20,256.40,241.40,50.19,1.58%
01/24/2015,248.20,232.20,248.90,229.60,33.24,6.89%
01/23/2015,232.20,232.70,237.00,224.80,38.17,-0.23%
01/22/2015,232.70,228.20,238.80,225.60,53.71,1.99%
01/21/2015,228.20,210.60,229.30,207.10,43.18,8.37%
01/20/2015,210.60,215.90,216.60,203.40,37.48,-2.46%
01/19/2015,215.90,210.60,219.50,205.50,31.58,2.49%
01/18/2015,210.60,199.60,220.70,192.50,40.37,5.49%
01/17/2015,199.60,206.90,212.60,191.70,43.13,-3.51%
01/16/2015,206.90,209.80,222.60,198.70,62.32,-1.36%
01/15/2015,209.80,164.90,231.30,164.60,124.67,27.20%
01/14/2015,164.90,221.30,230.90,157.30,170.68,-25.47%
01/13/2015,221.30,269.30,269.10,217.10,95.5,-17.84%
1/12/2015,269.30,264.80,273.10,263.30,25.39,1.72%
1/11/2015,264.80,273.40,278.00,263.80,15.11,-3.14%
1/10/2015,273.40,288.00,289.30,272.00,14.73,-5.08%
1/9/2015,288.00,282.70,290.60,277.30,20.93,1.87%
1/8/2015,282.70,291.30,292.70,279.00,20.18,-2.97%
1/7/2015,291.30,282.30,296.10,280.70,30.67,3.21%
1/6/2015,282.30,274.80,285.10,271.50,21.94,2.70%
1/5/2015,274.80,264.70,278.30,262.90,54.99,3.82%
1/4/2015,264.70,287.10,289.90,255.90,88.77,-7.80%
1/3/2015,287.10,315.20,315.80,284.90,47.37,-8.91%
1/2/2015,315.20,314.90,316.40,313.10,14.73,0.10%
1/1/2015,314.90,318.20,321.40,313.50,12.82,-1.05%
12/31/2014,318.20,311.30,319.10,308.90,20.5,2.24%
12/30/2014,311.30,314.10,316.20,309.30,22.78,-0.91%
12/29/2014,314.10,316.50,321.60,308.30,20.36,-0.76%
12/28/2014,316.50,315.30,322.80,310.50,20.41,0.38%
12/27/2014,315.30,330.00,330.70,312.00,21.63,-4.44%
12/26/2014,330.00,319.00,332.90,316.40,23.01,3.45%
12/25/2014,319.00,322.40,323.40,316.30,15.39,-1.06%
12/24/2014,322.40,335.30,336.30,320.60,21.52,-3.83%
12/23/2014,335.30,330.80,339.30,328.00,24.07,1.33%
12/22/2014,330.80,322.60,335.30,319.90,35.36,2.54%
12/21/2014,322.60,330.40,332.00,320.10,20.67,-2.34%
12/20/2014,330.40,317.80,332.60,316.00,29.92,3.96%
12/19/2014,317.80,310.30,320.20,306.40,41.71,2.40%
12/18/2014,310.30,320.00,325.60,303.40,60.52,-3.02%
12/17/2014,320.00,330.20,335.70,314.30,61.34,-3.09%
12/16/2014,330.20,345.40,346.50,328.90,38.59,-4.39%
12/15/2014,345.40,349.40,351.20,343.60,22.16,-1.14%
12/14/2014,349.40,348.20,351.60,344.60,12.34,0.32%
12/13/2014,348.20,353.40,353.10,343.80,19.54,-1.46%
12/12/2014,353.40,347.70,356.40,346.00,26.85,1.65%
12/11/2014,347.70,347.90,367.10,337.80,51.08,-0.07%
12/10/2014,347.90,352.20,354.10,345.10,27.13,-1.21%
12/9/2014,352.20,365.00,365.40,343.80,43.83,-3.50%
12/8/2014,365.00,376.50,377.40,364.60,22.92,-3.06%
12/7/2014,376.50,376.30,377.90,372.50,8.81,0.06%
12/6/2014,376.30,377.60,380.30,372.00,11.07,-0.36%
12/5/2014,377.60,369.80,379.70,366.40,29.99,2.11%
12/4/2014,369.80,377.00,380.40,366.20,25.33,-1.89%
12/3/2014,377.00,380.60,384.70,373.60,23.51,-0.97%
12/2/2014,380.60,378.60,384.90,375.40,25.29,0.54%
12/1/2014,378.60,374.90,383.60,373.00,19.67,0.98%
11/30/2014,374.90,376.30,381.10,372.60,11.29,-0.36%
11/29/2014,376.30,377.60,389.30,372.20,83.45,-0.35%
11/28/2014,377.60,368.80,383.30,358.40,43.02,2.38%
11/27/2014,368.80,365.40,374.40,364.80,13.85,0.95%
11/26/2014,365.40,376.40,378.30,364.00,23.98,-2.94%
11/25/2014,376.40,378.90,395.70,370.60,45.32,-0.64%
11/24/2014,378.90,365.90,388.70,361.90,24.57,3.55%
11/23/2014,365.90,352.00,370.60,352.60,12.41,3.93%
11/22/2014,352.00,351.80,364.20,350.50,12.94,0.07%
11/21/2014,351.80,357.30,358.70,343.80,23.47,-1.55%
11/20/2014,357.30,381.40,383.00,355.10,21.98,-6.33%
11/19/2014,381.40,379.20,389.30,374.30,19.87,0.60%
11/18/2014,379.20,384.70,394.90,372.00,27.09,-1.44%
11/17/2014,384.70,385.60,412.30,378.30,27.6,-0.24%
11/16/2014,385.60,374.90,390.40,370.50,14.35,2.87%
11/15/2014,374.90,396.50,407.30,368.00,13.33,-5.46%
11/14/2014,396.50,428.70,430.20,382.00,35.73,-7.51%
11/13/2014,428.70,432.00,480.50,390.90,58.2,-0.77%
11/12/2014,432.00,365.40,442.70,365.80,38.53,18.23%
11/11/2014,365.40,367.10,371.00,361.90,15.79,-0.47%
11/10/2014,367.10,362.00,374.70,356.60,22.81,1.41%
11/9/2014,362.00,343.50,362.20,341.80,12.63,5.39%
11/8/2014,343.50,341.90,346.30,339.80,8.19,0.49%
11/7/2014,341.90,347.70,351.60,340.20,15.02,-1.67%
11/6/2014,347.70,338.00,351.10,335.70,15.65,2.86%
11/5/2014,338.00,328.00,342.00,326.50,15.84,3.06%
11/4/2014,328.00,324.20,328.80,320.10,15.12,1.15%
11/3/2014,324.20,322.50,332.90,321.70,13.43,0.52%
11/2/2014,322.50,325.40,329.80,319.80,11.9,-0.88%
11/1/2014,325.40,337.90,339.00,320.70,13.77,-3.68%
10/31/2014,337.90,344.90,348.00,336.10,14,-2.03%
10/30/2014,344.90,335.10,350.40,333.40,16.12,2.91%
10/29/2014,335.10,351.10,352.80,334.70,12.26,-4.54%
10/28/2014,351.10,350.10,355.70,348.30,9.43,0.28%
10/27/2014,350.10,348.70,356.40,344.90,10.6,0.41%
10/26/2014,348.70,346.70,356.80,344.20,11.58,0.56%
10/25/2014,346.70,355.10,356.60,341.50,14.04,-2.36%
10/24/2014,355.10,355.80,360.90,351.40,20.03,-0.19%
10/23/2014,355.80,378.90,381.10,353.50,19.12,-6.11%
10/22/2014,378.90,382.40,383.70,377.00,10.53,-0.89%
10/21/2014,382.40,380.40,388.20,377.40,9.66,0.52%
10/20/2014,380.40,387.30,387.80,378.40,10.56,-1.78%
10/19/2014,387.30,390.90,394.50,383.90,5.33,-0.92%
10/18/2014,390.90,380.50,395.70,373.60,9.45,2.73%
10/17/2014,380.50,379.80,384.80,372.40,16.57,0.19%
10/16/2014,379.80,393.20,398.80,371.60,20.79,-3.41%
10/15/2014,393.20,397.10,397.90,388.20,22.49,-0.99%
10/14/2014,397.10,387.30,407.70,385.70,28.87,2.53%
10/13/2014,387.30,373.20,391.20,366.00,23.58,3.79%
10/12/2014,373.20,361.20,374.60,352.30,11.23,3.31%
10/11/2014,361.20,361.70,370.10,350.50,13.93,-0.14%
10/10/2014,361.70,360.90,378.10,353.30,28.41,0.22%
10/9/2014,360.90,350.90,384.60,347.60,35.59,2.86%
10/8/2014,350.90,331.60,351.60,325.40,21.77,5.80%
10/7/2014,331.60,331.50,345.50,321.70,30.17,0.03%
10/6/2014,331.50,322.90,347.90,303.00,41.17,2.69%
10/5/2014,322.90,335.30,344.30,294.90,29.85,-3.72%
10/4/2014,335.30,363.50,369.90,327.10,23.04,-7.74%
10/3/2014,363.50,375.10,378.20,362.80,16.81,-3.12%
10/2/2014,375.10,382.80,385.60,371.20,14.3,-2.01%
10/1/2014,382.80,388.20,395.10,381.10,17.73,-1.37%
09/30/2014,388.20,376.80,395.20,374.70,16.92,3.03%
09/29/2014,376.80,379.10,389.30,372.60,20.69,-0.61%
09/28/2014,379.10,399.00,402.30,374.10,13.94,-5.00%
09/27/2014,399.00,404.50,407.10,394.70,9.74,-1.35%
09/26/2014,404.50,412.30,416.40,399.70,12.12,-1.90%
09/25/2014,412.30,423.80,427.50,409.60,14.63,-2.71%
09/24/2014,423.80,436.90,439.20,422.10,21.37,-3.00%
09/23/2014,436.90,404.10,445.50,394.80,17.94,8.11%
09/22/2014,404.10,401.60,410.80,398.60,13.52,0.62%
09/21/2014,401.60,411.50,415.10,394.50,10.42,-2.41%
09/20/2014,411.50,397.70,427.70,387.50,14.29,3.49%
09/19/2014,397.70,424.30,429.20,386.10,14.97,-6.27%
09/18/2014,424.30,461.10,462.30,408.80,8.93,-7.99%
09/17/2014,461.10,466.80,469.40,458.30,7.51,-1.21%
09/16/2014,466.80,477.70,478.80,464.00,6.52,-2.29%
09/15/2014,477.70,477.70,479.30,473.70,5.63,0.00%
09/14/2014,477.70,478.20,480.30,472.00,4.21,-0.09%
09/13/2014,478.20,477.70,480.60,474.60,5.28,0.09%
9/12/2014,477.70,478.50,479.70,471.10,5.15,-0.16%
9/11/2014,478.50,479.70,488.90,474.60,6.29,-0.25%
9/10/2014,479.70,474.90,491.00,471.60,8.29,1.01%
9/9/2014,474.90,475.70,478.60,467.50,7.29,-0.17%
9/8/2014,475.70,485.80,487.00,469.50,8.14,-2.07%
9/7/2014,485.80,484.50,490.70,478.50,3.56,0.26%
9/6/2014,484.50,483.60,491.40,480.80,3.79,0.17%
9/5/2014,483.60,491.00,495.00,483.10,6.04,-1.49%
9/4/2014,491.00,480.00,498.50,476.30,8.81,2.28%
9/3/2014,480.00,478.90,487.30,476.80,6.14,0.23%
9/2/2014,478.90,477.20,487.00,470.50,6.75,0.37%
9/1/2014,477.20,481.80,487.50,471.80,6.79,-0.95%
08/31/2014,481.80,506.00,508.30,478.30,6.1,-4.78%
08/30/2014,506.00,512.60,512.90,503.10,2.63,-1.29%
08/29/2014,512.60,510.80,515.20,506.70,3.64,0.35%
08/28/2014,510.80,515.20,521.60,503.30,4.47,-0.87%
08/27/2014,515.20,512.60,527.40,512.70,3.79,0.52%
08/26/2014,512.60,502.90,516.00,501.80,3.53,1.91%
08/25/2014,502.90,509.70,511.30,499.70,2.74,-1.33%
08/24/2014,509.70,497.70,514.80,496.80,2.53,2.42%
08/23/2014,497.70,516.10,516.80,494.00,3.13,-3.57%
08/22/2014,516.10,517.90,524.40,500.60,6.03,-0.36%
08/21/2014,517.90,516.80,537.20,511.40,5.65,0.22%
08/20/2014,516.80,485.10,521.80,468.50,5.89,6.53%
08/19/2014,485.10,462.20,487.00,455.80,5.12,4.96%
08/18/2014,462.20,485.50,493.30,450.00,6.38,-4.80%
08/17/2014,485.50,522.00,524.70,478.20,3.14,-6.99%
08/16/2014,522.00,496.50,524.30,483.20,3.87,5.15%
08/15/2014,496.50,504.80,515.20,483.20,4.77,-1.65%
08/14/2014,504.80,542.10,544.90,495.90,10.88,-6.88%
08/13/2014,542.10,567.70,573.50,523.20,4.82,-4.50%
8/12/2014,567.70,575.90,578.30,562.00,3.33,-1.43%
8/11/2014,575.90,592.10,593.60,571.70,2.57,-2.73%
8/10/2014,592.10,589.50,596.60,588.10,1.34,0.43%
8/9/2014,589.50,595.80,595.60,587.40,1.42,-1.06%
8/8/2014,595.80,592.80,608.20,592.10,3.11,0.51%
8/7/2014,592.80,589.80,595.10,587.90,2.5,0.51%
8/6/2014,589.80,588.80,593.80,587.20,3.01,0.17%
8/5/2014,588.80,592.80,594.30,585.40,4.09,-0.68%
8/4/2014,592.80,588.90,595.10,586.50,3.42,0.65%
8/3/2014,588.90,591.70,592.10,580.60,1.26,-0.47%
8/2/2014,591.70,598.80,598.90,587.40,2.12,-1.18%
8/1/2014,598.80,589.50,604.00,586.40,8.93,1.57%
07/31/2014,589.50,564.60,593.70,564.00,3.52,4.41%
07/30/2014,564.60,585.80,586.10,564.20,4.1,-3.61%
07/29/2014,585.80,587.90,591.30,579.50,6.72,-0.37%
07/28/2014,587.90,595.00,597.50,578.10,2.33,-1.19%
07/27/2014,595.00,596.00,601.50,593.70,3.53,-0.16%
07/26/2014,596.00,600.50,603.00,593.30,3.48,-0.75%
07/25/2014,600.50,601.90,609.10,597.40,5.92,-0.23%
07/24/2014,601.90,621.70,622.00,599.40,4.74,-3.19%
07/23/2014,621.70,622.50,625.00,621.00,2.17,-0.13%
07/22/2014,622.50,625.10,628.80,620.00,3.28,-0.42%
07/21/2014,625.10,621.00,625.90,615.00,2.53,0.67%
07/20/2014,621.00,627.00,627.90,620.00,2.3,-0.97%
07/19/2014,627.00,627.50,634.10,625.10,3.96,-0.07%
07/18/2014,627.50,626.60,630.20,617.90,3.35,0.14%
07/17/2014,626.60,614.80,632.50,610.00,2.92,1.92%
07/16/2014,614.80,619.60,622.40,614.20,3,-0.77%
07/15/2014,619.60,618.30,624.40,617.30,3.69,0.21%
07/14/2014,618.30,628.00,629.00,616.10,2.55,-1.55%
07/13/2014,628.00,635.90,638.60,627.50,1.7,-1.24%
7/12/2014,635.90,632.90,638.60,625.90,3.43,0.47%
7/11/2014,632.90,618.40,633.60,616.10,3.12,2.35%
7/10/2014,618.40,623.00,625.00,611.70,3.61,-0.74%
7/9/2014,623.00,615.30,623.80,610.50,3.07,1.25%
7/8/2014,615.30,613.60,619.70,609.30,3.21,0.28%
7/7/2014,613.60,626.70,627.90,607.30,2.53,-2.08%
7/6/2014,626.70,623.00,629.40,622.70,2.7,0.59%
7/5/2014,623.00,624.00,627.80,619.70,3.25,-0.16%
7/4/2014,624.00,638.00,642.20,623.00,3.6,-2.21%
7/3/2014,638.00,645.70,646.40,633.60,4.01,-1.19%
7/2/2014,645.70,643.20,652.10,604.60,4.78,0.39%
7/1/2014,643.20,635.10,652.50,634.10,4.11,1.27%
06/30/2014,635.10,601.10,637.30,596.50,3.83,5.67%
06/29/2014,601.10,597.60,604.30,593.20,2.89,0.59%
06/28/2014,597.60,602.20,608.80,594.00,2.94,-0.78%
06/27/2014,602.20,582.70,603.90,580.10,3.39,3.35%
06/26/2014,582.70,568.50,582.70,565.80,4.15,2.51%
06/25/2014,568.50,588.80,589.60,566.90,3.09,-3.45%
06/24/2014,588.80,591.20,595.70,585.40,3.08,-0.41%
06/23/2014,591.20,603.60,604.70,582.90,2.65,-2.06%
06/22/2014,603.60,597.00,610.10,592.00,2.04,1.10%
06/21/2014,597.00,590.80,599.20,584.80,2.28,1.06%
06/20/2014,590.80,600.20,602.00,587.10,2.15,-1.57%
06/19/2014,600.20,606.20,612.60,598.70,5.6,-1.00%
06/18/2014,606.20,605.10,614.40,603.60,3.31,0.19%
06/17/2014,605.10,599.10,608.40,594.90,3,1.00%
06/16/2014,599.10,582.30,606.10,580.50,3.99,2.88%
06/15/2014,582.30,583.40,587.80,560.80,3.94,-0.19%
06/14/2014,583.40,610.30,613.80,563.70,5,-4.41%
